OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Total Revenue,Total Unit Cost
2257,24-01-2014,2,Wholesale,USD,AXW291,6,11,12,3912.8,46953.6,3325.88
2258,24-01-2014,48,Wholesale,USD,NXH382,57,8,8,998.3,7986.4,708.793
2259,24-01-2014,2,Wholesale,USD,AXW291,3,11,12,1031.8,12381.6,433.356
2260,24-01-2014,10,Distributor,USD,AXW291,27,13,5,2753.7,13768.5,1459.461
2261,24-01-2014,36,Wholesale,USD,AXW291,14,11,9,234.5,2110.5,143.045
2262,24-01-2014,35,Wholesale,USD,AXW291,8,7,8,1132.3,9058.4,702.026
2263,25-01-2014,37,Wholesale,USD,GUT930,40,2,10,978.2,9782,449.972
2264,25-01-2014,26,Wholesale,USD,FLR025,65,7,7,2619.7,18337.9,1938.578
2265,25-01-2014,33,Wholesale,USD,AXW291,4,7,11,1078.7,11865.7,528.563
2266,25-01-2014,16,Wholesale,USD,AXW291,6,7,6,1829.1,10974.6,804.804
2267,26-01-2014,42,Wholesale,USD,AXW291,27,2,12,1038.5,12462,508.865
2268,26-01-2014,31,Wholesale,USD,GUT930,45,1,8,3946.3,31570.4,1894.224
2269,26-01-2014,24,Wholesale,USD,NXH382,53,9,8,5299.7,42397.6,2596.853
2270,26-01-2014,37,Wholesale,USD,GUT930,37,1,6,2365.1,14190.6,1442.711
2271,27-01-2014,6,Export,USD,AXW291,9,2,6,268,1608,120.6
2272,27-01-2014,22,Distributor,USD,AXW291,25,9,12,1139,13668,785.91
2273,27-01-2014,19,Wholesale,USD,AXW291,27,7,9,1139,10251,751.74
2274,27-01-2014,13,Export,USD,FLR025,64,1,7,247.9,1735.3,148.74
2275,27-01-2014,14,Distributor,USD,GUT930,35,3,12,3926.2,47114.4,1806.052
2276,27-01-2014,8,Export,USD,GUT930,40,7,12,938,11256,712.88
2277,28-01-2014,44,Distributor,USD,NXH382,54,3,10,3718.5,37185,2417.025
2278,28-01-2014,50,Wholesale,USD,NXH382,51,7,6,2472.3,14833.8,1335.042
2279,28-01-2014,21,Wholesale,USD,AXW291,18,7,9,5601.2,50410.8,3080.66
2280,28-01-2014,39,Wholesale,USD,AXW291,5,1,11,3959.7,43556.7,1861.059
2281,28-01-2014,1,Distributor,USD,AXW291,28,7,7,1802.3,12616.1,720.92
2282,28-01-2014,39,Wholesale,USD,AXW291,6,2,9,2418.7,21768.3,1596.342
2283,28-01-2014,37,Wholesale,USD,AXW291,8,2,6,1299.8,7798.8,1065.836
2284,28-01-2014,4,Wholesale,USD,AXW291,31,1,8,1118.9,8951.2,682.529
2285,29-01-2014,29,Distributor,USD,NXH382,53,2,6,3932.9,23597.4,1573.16
2286,29-01-2014,2,Wholesale,USD,GUT930,38,11,5,221.1,1105.5,95.073
2287,30-01-2014,24,Distributor,USD,AXW291,6,11,10,187.6,1876,93.8
2288,30-01-2014,34,Export,USD,AXW291,28,7,11,2244.5,24689.5,1324.255
2289,30-01-2014,35,Wholesale,USD,GUT930,38,5,8,2432.1,19456.8,1799.754
2290,30-01-2014,7,Distributor,USD,GUT930,41,7,6,6298,37788,3337.94
2291,30-01-2014,3,Wholesale,USD,AXW291,12,2,10,2271.3,22713,1476.345
2292,30-01-2014,25,Distributor,USD,NXH382,53,13,6,3979.8,23878.8,2785.86
2293,30-01-2014,36,Wholesale,USD,GUT930,46,9,12,241.2,2894.4,166.428
2294,30-01-2014,44,Distributor,USD,GUT930,42,9,11,1098.8,12086.8,439.52
2295,31-01-2014,34,Wholesale,USD,AXW291,8,1,5,2331.6,11658,1468.908
2296,31-01-2014,18,Distributor,USD,AXW291,15,13,5,2934.6,14673,2406.372
2297,31-01-2014,12,Wholesale,USD,FLR025,60,2,5,1788.9,8944.5,1377.453
2298,31-01-2014,13,Wholesale,USD,NXH382,53,9,7,3075.3,21527.1,2583.252
2299,31-01-2014,45,Wholesale,USD,GUT930,32,7,5,2257.9,11289.5,1422.477
2300,31-01-2014,44,Distributor,USD,NXH382,54,5,11,971.5,10686.5,612.045
2301,01-02-2014,24,Distributor,USD,AXW291,25,8,6,3705.1,22230.6,2482.417
2302,01-02-2014,25,Export,USD,NXH382,60,5,5,241.2,1206,110.952
2303,01-02-2014,31,Wholesale,USD,FLR025,64,7,8,3953,31624,2529.92
2304,02-02-2014,30,Distributor,USD,AXW291,17,7,7,844.2,5909.4,337.68
2305,02-02-2014,39,Distributor,USD,GUT930,45,2,11,2633.1,28964.1,1737.846
2306,02-02-2014,15,Export,USD,AXW291,31,4,10,1701.8,17018,1412.494
2307,02-02-2014,17,Export,USD,AXW291,3,5,11,167.5,1842.5,78.725
2308,02-02-2014,23,Distributor,USD,FLR025,63,5,6,2378.5,14271,1236.82
2309,02-02-2014,27,Wholesale,USD,AXW291,3,2,12,1078.7,12944.4,733.516
2310,02-02-2014,17,Wholesale,USD,AXW291,13,2,11,2452.2,26974.2,1888.194
2311,02-02-2014,25,Wholesale,USD,NXH382,47,7,7,1922.9,13460.3,1519.091
2312,02-02-2014,15,Wholesale,USD,GUT930,46,7,7,6224.3,43570.1,3859.066
2313,03-02-2014,10,Wholesale,USD,NXH382,49,11,11,1876,20636,994.28
2314,03-02-2014,4,Wholesale,USD,GUT930,35,8,5,6304.7,31523.5,2774.068
2315,03-02-2014,17,Wholesale,USD,GUT930,43,7,5,964.8,4824,569.232
2316,03-02-2014,43,Wholesale,USD,AXW291,21,2,11,3611.3,39724.3,2780.701
2317,03-02-2014,31,Wholesale,USD,NXH382,55,7,5,1005,5025,633.15
2318,04-02-2014,38,Wholesale,USD,GUT930,41,7,9,2793.9,25145.1,1201.377
2319,04-02-2014,34,Wholesale,USD,GUT930,31,13,6,850.9,5105.4,646.684
2320,04-02-2014,44,Distributor,USD,NXH382,49,2,5,2278,11390,1913.52
2321,04-02-2014,33,Export,USD,AXW291,7,1,11,1092.1,12013.1,655.26
2322,04-02-2014,33,Wholesale,USD,AXW291,29,7,11,6505.7,71562.7,3578.135
2323,05-02-2014,13,Distributor,USD,AXW291,24,14,10,1125.6,11256,495.264
2324,05-02-2014,25,Export,USD,AXW291,17,7,9,1165.8,10492.2,559.584
2325,06-02-2014,47,Wholesale,USD,AXW291,18,5,12,978.2,11738.4,674.958
2326,06-02-2014,31,Wholesale,USD,AXW291,10,7,9,3035.1,27315.9,1578.252
2327,06-02-2014,7,Export,USD,NXH382,58,7,10,214.4,2144,167.232
2328,06-02-2014,44,Wholesale,USD,FLR025,66,7,6,1125.6,6753.6,709.128
2329,06-02-2014,3,Distributor,USD,AXW291,28,6,7,5567.7,38973.9,3284.943
2330,06-02-2014,40,Wholesale,USD,NXH382,51,7,5,167.5,837.5,70.35
2331,06-02-2014,18,Wholesale,USD,AXW291,2,6,6,1822.4,10934.4,1111.664
2332,06-02-2014,6,Wholesale,USD,NXH382,51,1,8,5983.1,47864.8,2632.564
2333,06-02-2014,37,Distributor,USD,NXH382,49,13,7,1802.3,12616.1,1135.449
2334,06-02-2014,36,Wholesale,USD,AXW291,5,12,7,3939.6,27577.2,2481.948
2335,07-02-2014,50,Wholesale,USD,GUT930,38,7,5,676.7,3383.5,311.282
2336,07-02-2014,20,Distributor,USD,AXW291,2,7,9,3457.2,31114.8,1452.024
2337,07-02-2014,29,Distributor,USD,AXW291,31,7,6,5681.6,34089.6,4658.912
2338,07-02-2014,23,Wholesale,USD,GUT930,45,2,11,254.6,2800.6,178.22
2339,08-02-2014,14,Wholesale,USD,GUT930,46,10,10,3879.3,38793,2831.889
2340,08-02-2014,16,Export,USD,AXW291,9,2,5,3289.7,16448.5,1776.438
2341,08-02-2014,38,Distributor,USD,AXW291,4,9,8,227.8,1822.4,104.788
2342,08-02-2014,13,Distributor,USD,GUT930,33,7,11,3685,40535,1731.95
2343,08-02-2014,3,Wholesale,USD,NXH382,47,9,12,3832.4,45988.8,1724.58
2344,08-02-2014,31,Distributor,USD,NXH382,58,11,12,221.1,2653.2,181.302
2345,09-02-2014,9,Wholesale,USD,GUT930,45,1,12,1922.9,23074.8,1172.969
2346,09-02-2014,13,Distributor,USD,AXW291,24,1,10,984.9,9849,453.054
2347,09-02-2014,27,Distributor,USD,AXW291,16,1,5,1159.1,5795.5,776.597
2348,10-02-2014,1,Distributor,USD,AXW291,17,7,9,261.3,2351.7,143.715
2349,10-02-2014,38,Distributor,USD,NXH382,59,2,7,1688.4,11818.8,1181.88
2350,10-02-2014,23,Distributor,USD,NXH382,58,11,12,884.4,10612.8,486.42
2351,10-02-2014,11,Wholesale,USD,AXW291,31,11,8,797.3,6378.4,621.894
2352,10-02-2014,17,Distributor,USD,GUT930,33,5,5,1139,5695,626.45
2353,10-02-2014,3,Distributor,USD,GUT930,41,11,10,1822.4,18224,1457.92
2354,10-02-2014,4,Distributor,USD,GUT930,40,5,6,2278,13668,1344.02
2355,10-02-2014,3,Distributor,USD,NXH382,52,5,6,167.5,1005,120.6
2356,10-02-2014,47,Wholesale,USD,AXW291,19,2,12,683.4,8200.8,512.55
2357,10-02-2014,3,Distributor,USD,AXW291,22,13,12,1011.7,12140.4,748.658
2358,10-02-2014,49,Wholesale,USD,AXW291,30,2,10,2479,24790,1512.19
2359,11-02-2014,1,Export,USD,GUT930,36,1,5,2726.9,13634.5,1881.561
2360,11-02-2014,17,Wholesale,USD,AXW291,22,12,7,1118.9,7832.3,906.309
2361,11-02-2014,11,Wholesale,USD,GUT930,33,2,5,1279.7,6398.5,1010.963
2362,11-02-2014,25,Wholesale,USD,AXW291,19,10,8,3919.5,31356,3292.38
2363,11-02-2014,33,Wholesale,USD,AXW291,13,1,6,1855.9,11135.4,835.155
2364,11-02-2014,7,Export,USD,AXW291,5,9,7,1849.2,12944.4,1423.884
2365,11-02-2014,46,Distributor,USD,AXW291,22,13,5,5272.9,26364.5,2636.45
2366,12-02-2014,21,Wholesale,USD,NXH382,56,11,11,194.3,2137.3,141.839
2367,12-02-2014,9,Distributor,USD,GUT930,41,1,12,1038.5,12462,643.87
2368,12-02-2014,5,Distributor,USD,NXH382,50,5,11,5279.6,58075.6,2375.82
2369,12-02-2014,45,Wholesale,USD,GUT930,45,13,8,3705.1,29640.8,2111.907
2370,12-02-2014,13,Export,USD,NXH382,58,1,8,194.3,1554.4,101.036
2371,12-02-2014,27,Wholesale,USD,GUT930,43,11,7,1098.8,7691.6,879.04
2372,13-02-2014,27,Wholesale,USD,GUT930,44,13,9,1762.1,15858.9,1409.68
2373,13-02-2014,9,Export,USD,AXW291,17,7,8,174.2,1393.6,101.036
2374,13-02-2014,40,Wholesale,USD,GUT930,32,6,8,2525.9,20207.2,1591.317
2375,13-02-2014,50,Wholesale,USD,FLR025,62,7,6,1876,11256,1256.92
2376,13-02-2014,3,Export,USD,GUT930,41,7,5,897.8,4489,718.24
2377,13-02-2014,5,Export,USD,AXW291,9,14,9,844.2,7597.8,455.868
2378,14-02-2014,42,Wholesale,USD,NXH382,58,7,5,3932.9,19664.5,2202.424
2379,14-02-2014,39,Wholesale,USD,AXW291,3,6,5,3999.9,19999.5,2519.937
2380,14-02-2014,17,Wholesale,USD,NXH382,53,8,7,964.8,6753.6,820.08
2381,14-02-2014,33,Wholesale,USD,AXW291,24,1,7,1976.5,13835.5,1462.61
2382,14-02-2014,9,Wholesale,USD,AXW291,8,11,7,978.2,6847.4,401.062
2383,15-02-2014,50,Wholesale,USD,NXH382,49,9,5,3778.8,18894,3023.04
2384,15-02-2014,17,Wholesale,USD,NXH382,47,5,8,1165.8,9326.4,967.614
2385,15-02-2014,4,Wholesale,USD,FLR025,66,2,11,1152.4,12676.4,887.348
2386,16-02-2014,46,Wholesale,USD,AXW291,26,1,10,1045.2,10452,522.6
2387,16-02-2014,44,Wholesale,USD,GUT930,38,13,5,6385.1,31925.5,3767.209
2388,16-02-2014,31,Wholesale,USD,AXW291,30,11,8,2686.7,21493.6,1423.951
2389,16-02-2014,35,Distributor,USD,AXW291,19,11,5,6277.9,31389.5,3201.729
2390,16-02-2014,49,Wholesale,USD,AXW291,21,5,8,1159.1,9272.8,857.734
2391,16-02-2014,12,Export,USD,NXH382,50,1,11,1118.9,12307.9,671.34
2392,17-02-2014,3,Wholesale,USD,AXW291,17,12,10,1340,13400,844.2
2393,17-02-2014,46,Distributor,USD,AXW291,4,11,7,2331.6,16321.2,1841.964
2394,17-02-2014,43,Export,USD,GUT930,41,4,10,2425.4,24254,1406.732
2395,17-02-2014,10,Distributor,USD,AXW291,11,13,8,1092.1,8736.8,688.023
2396,17-02-2014,36,Export,USD,AXW291,17,1,7,917.9,6425.3,614.993
2397,17-02-2014,34,Wholesale,USD,GUT930,36,11,11,207.7,2284.7,85.157
2398,18-02-2014,32,Wholesale,USD,AXW291,1,13,12,1996.6,23959.2,1637.212
2399,18-02-2014,2,Distributor,USD,NXH382,50,7,6,234.5,1407,103.18
2400,18-02-2014,49,Export,USD,AXW291,31,7,10,1005,10050,693.45
2401,18-02-2014,46,Wholesale,USD,AXW291,14,6,8,5487.3,43898.4,4060.602
2402,18-02-2014,12,Wholesale,USD,AXW291,22,3,6,5976.4,35858.4,3585.84
2403,19-02-2014,25,Distributor,USD,AXW291,4,14,12,884.4,10612.8,619.08
2404,19-02-2014,44,Wholesale,USD,AXW291,5,2,9,6157.3,55415.7,4802.694
2405,19-02-2014,23,Wholesale,USD,AXW291,4,2,7,964.8,6753.6,694.656
2406,19-02-2014,50,Distributor,USD,FLR025,62,11,10,3892.7,38927,1557.08
2407,19-02-2014,12,Wholesale,USD,AXW291,3,7,9,227.8,2050.2,179.962
2408,19-02-2014,44,Wholesale,USD,FLR025,65,5,6,1340,8040,991.6
2409,19-02-2014,6,Wholesale,USD,AXW291,2,7,9,1105.5,9949.5,773.85
2410,20-02-2014,18,Distributor,USD,AXW291,23,2,11,1058.6,11644.6,624.574
2411,20-02-2014,23,Distributor,USD,AXW291,15,8,6,5695,34170,2619.7
2412,20-02-2014,31,Wholesale,USD,GUT930,33,5,6,1058.6,6351.6,719.848
2413,20-02-2014,47,Wholesale,USD,GUT930,44,9,8,1105.5,8844,475.365
2414,20-02-2014,46,Distributor,USD,AXW291,9,5,10,1045.2,10452,553.956
2415,20-02-2014,45,Distributor,USD,FLR025,60,2,9,1768.8,15919.2,1061.28
2416,20-02-2014,8,Wholesale,USD,AXW291,27,5,9,804,7236,393.96
2417,20-02-2014,44,Export,USD,AXW291,11,13,5,241.2,1206,101.304
2418,21-02-2014,35,Export,USD,AXW291,6,5,7,3953,27671,2292.74
2419,22-02-2014,5,Wholesale,USD,NXH382,59,11,8,6036.7,48293.6,3078.717
2420,22-02-2014,16,Export,USD,AXW291,17,2,11,6197.5,68172.5,4338.25
2421,22-02-2014,27,Distributor,USD,GUT930,36,7,10,6472.2,64722,3818.598
2422,22-02-2014,32,Wholesale,USD,GUT930,36,1,5,2814,14070,1463.28
2423,22-02-2014,36,Wholesale,USD,AXW291,11,2,8,221.1,1768.8,168.036
2424,22-02-2014,15,Wholesale,USD,NXH382,53,11,11,2257.9,24836.9,1670.846
2425,23-02-2014,15,Distributor,USD,FLR025,66,1,10,3946.3,39463,1973.15
2426,23-02-2014,21,Distributor,USD,AXW291,4,11,11,268,2948,227.8
2427,23-02-2014,18,Wholesale,USD,AXW291,6,11,9,6499,58491,4549.3
2428,23-02-2014,32,Wholesale,USD,NXH382,55,8,7,938,6566,515.9
2429,24-02-2014,33,Wholesale,USD,NXH382,52,7,9,938,8442,450.24
2430,24-02-2014,20,Wholesale,USD,AXW291,23,9,11,1145.7,12602.7,595.764
2431,24-02-2014,24,Wholesale,USD,GUT930,43,2,10,1065.3,10653,671.139
2432,24-02-2014,16,Distributor,USD,AXW291,11,1,7,3906.1,27342.7,1562.44
2433,24-02-2014,38,Wholesale,USD,FLR025,65,7,12,3845.8,46149.6,2922.808
2434,25-02-2014,47,Wholesale,USD,AXW291,22,7,10,3845.8,38458,2922.808
2435,25-02-2014,29,Wholesale,USD,AXW291,6,7,8,1031.8,8254.4,443.674
2436,25-02-2014,7,Distributor,USD,FLR025,60,9,11,3859.2,42451.2,1736.64
2437,25-02-2014,13,Distributor,USD,NXH382,58,1,7,1092.1,7644.7,589.734
2438,25-02-2014,44,Distributor,USD,GUT930,41,5,12,877.7,10532.4,684.606
2439,25-02-2014,33,Distributor,USD,GUT930,46,5,8,1775.5,14204,1047.545
2440,26-02-2014,18,Wholesale,USD,FLR025,64,13,11,3859.2,42451.2,3241.728
2441,26-02-2014,20,Export,USD,AXW291,16,5,9,2539.3,22853.7,1295.043
2442,26-02-2014,18,Distributor,USD,AXW291,4,2,9,2304.8,20743.2,1936.032
2443,26-02-2014,48,Wholesale,USD,FLR025,61,1,7,254.6,1782.2,168.036
2444,26-02-2014,32,Wholesale,USD,NXH382,56,1,5,917.9,4589.5,440.592
2445,26-02-2014,15,Distributor,USD,AXW291,13,2,11,1005,11055,814.05
2446,27-02-2014,36,Export,USD,NXH382,48,11,8,1715.2,13721.6,891.904
2447,27-02-2014,43,Export,USD,GUT930,45,11,8,241.2,1929.6,106.128
2448,27-02-2014,5,Distributor,USD,GUT930,42,2,10,3953,39530,2569.45
2449,28-02-2014,30,Wholesale,USD,AXW291,2,1,7,1145.7,8019.9,641.592
2450,28-02-2014,47,Export,USD,FLR025,64,11,7,991.6,6941.2,664.372
2451,28-02-2014,6,Wholesale,USD,FLR025,60,5,6,3946.3,23677.8,2012.613
2452,28-02-2014,41,Wholesale,USD,AXW291,16,3,5,1132.3,5661.5,871.871
2453,28-02-2014,11,Export,USD,GUT930,33,7,5,1072,5360,696.8
2454,28-02-2014,50,Distributor,USD,NXH382,58,1,10,938,9380,450.24
2455,28-02-2014,16,Wholesale,USD,AXW291,30,7,7,1058.6,7410.2,529.3
2456,01-03-2014,17,Wholesale,USD,FLR025,66,7,12,5406.9,64882.8,2216.829
2457,01-03-2014,26,Distributor,USD,AXW291,16,5,5,5514.1,27570.5,4025.293
2458,01-03-2014,36,Wholesale,USD,NXH382,58,4,6,2452.2,14713.2,1422.276
2459,01-03-2014,28,Distributor,USD,AXW291,7,11,12,3979.8,47757.6,2706.264
2460,01-03-2014,34,Wholesale,USD,AXW291,24,1,7,6371.7,44601.9,5288.511
2461,01-03-2014,27,Export,USD,AXW291,30,7,12,3852.5,46230,1541
2462,01-03-2014,38,Distributor,USD,GUT930,41,1,8,2968.1,23744.8,2433.842
2463,01-03-2014,21,Export,USD,FLR025,62,11,11,6378.4,70162.4,3252.984
2464,01-03-2014,21,Wholesale,USD,FLR025,60,11,8,1165.8,9326.4,804.402
2465,02-03-2014,31,Wholesale,USD,NXH382,60,7,10,1085.4,10854,586.116
2466,02-03-2014,44,Wholesale,USD,AXW291,11,8,9,2485.7,22371.3,994.28
2467,03-03-2014,9,Distributor,USD,NXH382,58,7,5,2472.3,12361.5,1161.981
2468,03-03-2014,4,Wholesale,USD,GUT930,45,13,8,1983.2,15865.6,1348.576
2469,03-03-2014,13,Distributor,USD,AXW291,6,11,10,1031.8,10318,660.352
2470,04-03-2014,24,Distributor,USD,AXW291,21,7,6,1748.7,10492.2,786.915
2471,04-03-2014,10,Wholesale,USD,GUT930,35,13,9,2680,24120,2090.4
2472,04-03-2014,39,Wholesale,USD,GUT930,42,9,6,5179.1,31074.6,4246.862
2473,04-03-2014,5,Distributor,USD,NXH382,47,5,8,2398.6,19188.8,1918.88
2474,05-03-2014,17,Wholesale,USD,AXW291,20,14,5,1762.1,8810.5,1215.849
2475,05-03-2014,36,Distributor,USD,AXW291,20,2,9,5628,50652,4333.56
2476,05-03-2014,8,Wholesale,USD,AXW291,28,2,11,5272.9,58001.9,3480.114
2477,05-03-2014,18,Wholesale,USD,AXW291,24,11,11,3758.7,41345.7,2367.981
2478,05-03-2014,32,Wholesale,USD,GUT930,43,2,10,1011.7,10117,465.382
2479,06-03-2014,39,Wholesale,USD,GUT930,44,6,6,3155.7,18934.2,1704.078
2480,06-03-2014,22,Export,USD,AXW291,27,11,8,5922.8,47382.4,3257.54
2481,06-03-2014,20,Wholesale,USD,GUT930,32,3,6,2646.5,15879,1667.295
2482,07-03-2014,10,Distributor,USD,AXW291,21,1,10,911.2,9112,564.944
2483,07-03-2014,19,Wholesale,USD,NXH382,51,5,9,837.5,7537.5,502.5
2484,07-03-2014,45,Distributor,USD,FLR025,62,1,5,1340,6700,924.6
2485,08-03-2014,21,Distributor,USD,GUT930,38,2,9,2914.5,26230.5,2389.89
2486,08-03-2014,5,Distributor,USD,AXW291,9,5,7,1045.2,7316.4,721.188
2487,09-03-2014,50,Distributor,USD,AXW291,18,11,6,3859.2,23155.2,1968.192
2488,09-03-2014,23,Distributor,USD,NXH382,59,7,10,6070.2,60702,4552.65
2489,09-03-2014,37,Wholesale,USD,GUT930,44,14,5,1031.8,5159,484.946
2490,09-03-2014,15,Wholesale,USD,AXW291,24,11,10,1279.7,12797,678.241
2491,09-03-2014,11,Wholesale,USD,AXW291,26,13,8,1051.9,8415.2,610.102
2492,10-03-2014,31,Export,USD,AXW291,23,2,5,2224.4,11122,1201.176
2493,11-03-2014,49,Wholesale,USD,FLR025,64,7,12,911.2,10934.4,674.288
2494,11-03-2014,37,Wholesale,USD,GUT930,42,4,6,1072,6432,450.24
2495,11-03-2014,39,Wholesale,USD,AXW291,20,2,5,1748.7,8743.5,1381.473
2496,11-03-2014,28,Distributor,USD,NXH382,48,7,6,2532.6,15195.6,2102.058
2497,11-03-2014,32,Wholesale,USD,NXH382,57,14,9,1976.5,17788.5,849.895
2498,11-03-2014,30,Wholesale,USD,AXW291,7,7,9,1909.5,17185.5,1413.03
2499,12-03-2014,35,Wholesale,USD,GUT930,39,1,10,1092.1,10921,917.364
2500,12-03-2014,25,Distributor,USD,FLR025,62,3,6,1018.4,6110.4,519.384
2501,12-03-2014,4,Distributor,USD,AXW291,8,7,10,844.2,8442,574.056
2502,12-03-2014,42,Distributor,USD,NXH382,54,7,9,6432,57888,2637.12
2503,12-03-2014,37,Wholesale,USD,AXW291,15,11,8,1125.6,9004.8,765.408
2504,12-03-2014,22,Export,USD,FLR025,66,7,11,1976.5,21741.5,790.6
2505,12-03-2014,18,Wholesale,USD,AXW291,22,7,11,1125.6,12381.6,607.824
2506,12-03-2014,44,Export,USD,AXW291,22,12,12,1949.7,23396.4,896.862
2507,12-03-2014,7,Wholesale,USD,GUT930,35,7,5,2345,11725,1876
2508,12-03-2014,48,Distributor,USD,NXH382,48,12,8,1802.3,14418.4,1279.633
2509,13-03-2014,41,Distributor,USD,GUT930,37,8,10,214.4,2144,105.056
2510,13-03-2014,34,Wholesale,USD,GUT930,45,7,8,3008.3,24066.4,1263.486
2511,13-03-2014,28,Wholesale,USD,GUT930,36,7,7,1165.8,8160.6,827.718
2512,13-03-2014,22,Distributor,USD,NXH382,50,7,5,1031.8,5159,412.72
2513,13-03-2014,21,Export,USD,AXW291,28,1,8,1882.7,15061.6,1016.658
2514,14-03-2014,1,Wholesale,USD,AXW291,28,13,12,1018.4,12220.8,743.432
2515,14-03-2014,14,Distributor,USD,GUT930,41,1,8,3832.4,30659.2,3027.596
2516,14-03-2014,17,Wholesale,USD,NXH382,58,14,9,5299.7,47697.3,2172.877
2517,14-03-2014,39,Export,USD,AXW291,11,1,7,3839.1,26873.7,2917.716
2518,14-03-2014,48,Distributor,USD,AXW291,5,7,7,991.6,6941.2,763.532
2519,14-03-2014,31,Distributor,USD,AXW291,17,1,9,234.5,2110.5,136.01
2520,15-03-2014,48,Wholesale,USD,GUT930,32,7,6,1098.8,6592.8,604.34
2521,15-03-2014,5,Wholesale,USD,AXW291,13,3,10,221.1,2211,117.183
2522,15-03-2014,33,Wholesale,USD,NXH382,52,11,12,207.7,2492.4,110.081
2523,16-03-2014,37,Export,USD,AXW291,6,2,5,3999.9,19999.5,1639.959
2524,16-03-2014,13,Wholesale,USD,AXW291,23,7,9,2552.7,22974.3,1455.039
2525,16-03-2014,30,Wholesale,USD,NXH382,48,13,5,3966.4,19832,2816.144
2526,16-03-2014,17,Wholesale,USD,AXW291,10,6,5,1118.9,5594.5,850.364
2527,16-03-2014,23,Wholesale,USD,AXW291,24,1,5,1145.7,5728.5,905.103
2528,17-03-2014,50,Distributor,USD,GUT930,42,11,5,2606.3,13031.5,1407.402
2529,17-03-2014,49,Wholesale,USD,NXH382,51,7,7,2820.7,19744.9,2228.353
2530,17-03-2014,31,Distributor,USD,AXW291,29,6,6,1755.4,10532.4,1228.78
2531,17-03-2014,27,Wholesale,USD,AXW291,26,1,7,1139,7973,706.18
2532,17-03-2014,8,Distributor,USD,AXW291,14,5,5,5152.3,25761.5,4173.363
2533,17-03-2014,19,Distributor,USD,AXW291,25,1,11,3832.4,42156.4,3027.596
2534,18-03-2014,48,Wholesale,USD,NXH382,59,7,7,1815.7,12709.9,1325.461
2535,18-03-2014,9,Wholesale,USD,AXW291,28,5,7,5360,37520,2840.8
2536,18-03-2014,30,Wholesale,USD,AXW291,6,13,12,1118.9,13426.8,783.23
2537,19-03-2014,18,Wholesale,USD,FLR025,66,13,10,3577.8,35778,2003.568
2538,19-03-2014,23,Distributor,USD,AXW291,31,11,11,3832.4,42156.4,1686.256
2539,19-03-2014,30,Wholesale,USD,NXH382,49,12,10,1112.2,11122,867.516
2540,19-03-2014,42,Wholesale,USD,AXW291,19,11,9,3852.5,34672.5,2272.975
2541,19-03-2014,14,Wholesale,USD,AXW291,15,11,11,180.9,1989.9,92.259
2542,19-03-2014,44,Wholesale,USD,GUT930,41,7,5,5594.5,27972.5,2629.415
2543,20-03-2014,5,Export,USD,FLR025,64,11,9,3644.8,32803.2,2587.808
2544,20-03-2014,19,Wholesale,USD,NXH382,48,2,6,1239.5,7437,1028.785
2545,21-03-2014,42,Wholesale,USD,NXH382,52,2,12,690.1,8281.2,441.664
2546,21-03-2014,44,Distributor,USD,GUT930,36,9,11,837.5,9212.5,703.5
2547,21-03-2014,10,Wholesale,USD,GUT930,43,11,11,2458.9,27047.9,1549.107
2548,21-03-2014,46,Export,USD,GUT930,40,2,11,1922.9,21151.9,1576.778
2549,21-03-2014,48,Wholesale,USD,GUT930,46,13,10,3872.6,38726,2323.56
2550,21-03-2014,31,Export,USD,GUT930,32,9,10,1715.2,17152,1337.856
2551,22-03-2014,6,Export,USD,AXW291,5,11,11,3859.2,42451.2,1929.6
2552,22-03-2014,5,Wholesale,USD,NXH382,55,2,6,3892.7,23356.2,1829.569
2553,22-03-2014,39,Export,USD,NXH382,48,7,9,1085.4,9768.6,890.028
2554,22-03-2014,18,Wholesale,USD,AXW291,28,2,8,931.3,7450.4,409.772
2555,22-03-2014,26,Wholesale,USD,AXW291,24,13,12,1145.7,13748.4,733.248
2556,22-03-2014,17,Wholesale,USD,NXH382,57,2,11,2405.3,26458.3,986.173
2557,22-03-2014,4,Distributor,USD,AXW291,9,10,8,4006.6,32052.8,1843.036
2558,23-03-2014,32,Wholesale,USD,FLR025,64,2,7,201,1407,106.53
2559,23-03-2014,17,Wholesale,USD,NXH382,53,2,7,227.8,1594.6,170.85
2560,23-03-2014,1,Wholesale,USD,GUT930,44,11,9,3845.8,34612.2,1845.984
2561,23-03-2014,39,Wholesale,USD,GUT930,37,11,9,3825.7,34431.3,2295.42
2562,24-03-2014,24,Distributor,USD,AXW291,29,5,7,4013.3,28093.1,2287.581
2563,25-03-2014,7,Wholesale,USD,AXW291,28,9,12,261.3,3135.6,201.201
2564,25-03-2014,43,Wholesale,USD,AXW291,1,7,12,167.5,2010,103.85
2565,25-03-2014,42,Distributor,USD,AXW291,18,7,5,1125.6,5628,709.128
2566,25-03-2014,45,Export,USD,AXW291,22,6,9,3819,34371,2176.83
2567,25-03-2014,23,Distributor,USD,NXH382,51,2,5,5453.8,27269,3163.204
